VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,320000,19090605,16051,40368,https://www.youtube.com/watch?v=fYwPx2UIBNs,15339,18787,22926,https://www.twitch.tv/videos/1024620917
63dea00fb3094d46853159efa259b014,275000,21766856,1546,4116,https://www.youtube.com/watch?v=6fX1sZIh_C4,0,0,0,
b126053a1356460ebf85a874a6a55aca,104000,27873000,4695,10183,https://www.youtube.com/watch?v=EIQGteMBX0s,0,0,0,
db4544f1d3d74c0eafb7bd5b0c9dca6a,64000,201313,24515,132088,https://www.youtube.com/watch?v=B5waZl5A_j4,0,0,0,
512b64ec20174d018540516e9edf2b2f,51500,3395172,8322,29665,https://www.youtube.com/watch?v=LkG6T6sjqhc,1206,0,0,
5535c9524eb046c38e172ebfa06b302f,47700,4638081,10465,32890,https://www.youtube.com/watch?v=X1cuylquD6A,4558,569,2566,https://www.twitch.tv/videos/1026742412
0bf0ec441dc6489583f7218e02ab6a89,47100,4788253,16473,72557,https://www.youtube.com/watch?v=YwjS16dfu9w,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,37700,1081462,6099,26980,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,35900,824845,15039,31395,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
5c4241def363418d9b7167d8369d0350,35600,1157601,2381,6696,https://www.youtube.com/watch?v=jMokGd6AO94,19,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,31000,1038201,4377,11454,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
c41044006a014ed28107f33221a7de98,28400,1044185,5988,10112,https://www.youtube.com/watch?v=qBR0Z6QX6TM,0,0,0,
a0c39da35d0544e0ae94119c5255635b,26300,843699,6160,14143,https://www.youtube.com/watch?v=x4NvTiJhj2g,0,0,0,
e73551cd98ec47388899522353fc89e3,21300,1352668,1041,22566,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
e113ace92bbe445385bcc4635a9ca570,18900,305949,5017,13241,https://www.youtube.com/watch?v=aAD3t0g3hbY,0,0,0,
7cd55e03d87c4c77843a437ec0703670,18600,4695255,1112,5401,https://www.youtube.com/watch?v=Uz7aTAyp2-4,3161,235,506,https://www.twitch.tv/videos/1026785082
01f26342ae4e419280bcfd6ec6e86db1,18200,328449,5489,21394,https://www.youtube.com/watch?v=4xch0T4J4KA,0,0,0,
bc0b8c437eda4361b2a10003013f49cf,17700,75715,574,882,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
5c7beefaa54444e3b0443d7abd93c1f7,17300,845585,5411,15292,https://www.youtube.com/watch?v=YctgSgYk7cY,0,0,0,
d32bd28cd67b4e64a56b24f9a76dadcd,16600,751185,4095,12288,https://www.youtube.com/watch?v=N1P0Qgi_H5s,350,0,0,
94082eb7d950471b934592394ad3e4c8,14900,183603,1060,2883,https://www.youtube.com/watch?v=5TyghUwzloc,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,14100,73045,46395,53397,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
77533b0fb2324e33bff67fbbf4daf13f,11500,2675428,268,6909,https://www.youtube.com/watch?v=8B2FgiBWmpQ,1374,13,27,https://www.twitch.tv/videos/1023509371
b08047f2566246ac995e03a5db727cfe,11000,201092,2362,5937,https://www.youtube.com/watch?v=eCM3KWI5KS0,0,0,0,
221563b6b46245379c6dc6328c9d0447,10800,744415,520,589,https://www.youtube.com/watch?v=VLra9iWZkms,0,0,0,
98e3a5838fec4a6caa936ae35485de23,10300,33268,7342,36992,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
f7c8264349654390a5e39810dc012a38,10200,306990,1033,3209,https://www.youtube.com/watch?v=AYjGVjtWbpU,0,0,0,
3be86a2a9cb447f393d235132e157789,8370,185936,1283,2520,https://www.youtube.com/watch?v=8ZRjkz7ck9A,0,0,0,
6fb8c6dea7404638a9d78d4b0d84f64c,8290,411954,2122,11340,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
c51f84b3ec9c4501a364a6a4982fa284,6490,44780,153,467,https://www.youtube.com/watch?v=dTSKpIyqAUs,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,6140,95308,1154,3581,https://www.youtube.com/watch?v=ez5_QhrU0X8,0,0,0,
9ca368e73d514656ade48dc946f55956,6040,146351,732,2051,https://www.youtube.com/watch?v=EsOIZGJT8Cg,0,0,0,
a20202f0e1b14feb90c5ec173fad0e93,5800,312739,506,714,https://www.youtube.com/watch?v=z-h7diMk9GE,0,0,0,
78195639f2464c75a84f79d46120e28a,5740,103847,405,806,https://www.youtube.com/watch?v=bvEgYOHg_mo,426,24,31,https://www.twitch.tv/videos/1032269971
6a30fc9ee6f24d839198497406c63cc1,5650,355768,381,1139,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
7d7ceaac9d2a41a5bded6debd077e1e2,5600,1766697,104,345,https://www.youtube.com/watch?v=_ODaH8xN9OM,2272,117,155,https://www.twitch.tv/videos/1018784589
3dda133703f64b019d7eea0c5cb55335,5530,203901,613,1563,https://www.youtube.com/watch?v=40O6BxKCAJk,96,0,0,
543ddfe1d70d4a19920f6daa1959b3b4,5400,63348,761,1340,https://www.youtube.com/watch?v=Sdw2C7uDzcE,0,0,0,
41a8958a1a4a4cc8b404d04da033400e,5390,309967,4015,5810,https://www.youtube.com/watch?v=H_cKXlJISPg,246,0,0,
c21605e81c714d7d9d66a627984dc30b,5240,71055,379,15493,https://www.youtube.com/watch?v=9h3K0fJwfm0,0,0,0,
a02bb0332f5942ec892c932d6a089014,5100,54188,906,5344,https://www.youtube.com/watch?v=o8Od4tjCwwo,0,0,0,
f819220249044c7ca97126c828833c9b,5060,48416,684,1527,https://www.youtube.com/watch?v=kbYRoA-DFKk,0,0,0,
6559d42f66684b8f80b4cd4589addd85,5000,93205,3525,19575,https://www.youtube.com/watch?v=autqMNlpFCU,0,0,0,
de81b740d66c439685aa37491d27efc4,4840,417027,62,128,https://www.youtube.com/watch?v=leYM9iQI7gs,2700,711,1455,https://www.twitch.tv/videos/1022185949
410a9fff47f5491d98c47a4fa25ddf83,4840,53408,617,888,https://www.youtube.com/watch?v=Ev7PC3IudEQ,0,0,0,
3cf8b7b95c244f0d9cba700f561c9737,4170,153258,276,562,https://www.youtube.com/watch?v=QkBqE0sL6bE,0,0,0,
5ba11a0bf35147d499259ad5608a7de1,4140,127100,877,1538,https://www.youtube.com/watch?v=l4UBPglKXKc,1642,1,1,https://www.twitch.tv/videos/1032544813
6603f7e70b684a07a3dac687460bacc5,3840,100814,269,650,https://www.youtube.com/watch?v=a4HCEKpGHCI,433,137,137,https://www.twitch.tv/videos/1027799683
fe1146730c9147f98f2b01f45cf242fd,3780,42951,530,1855,https://www.youtube.com/watch?v=DoJGXhdr3zA,0,0,0,
3afa3d15ff4a40de9b0950fa81a9ffc7,0,139265,1150,2318,https://www.youtube.com/watch?v=P9w5VZYa-UI,0,0,0,
