Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253778105,22348,140255,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,317000,18149921,45923,110857,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27447963,4795,10225,https://www.youtube.com/watch?v=aPw3GxseLU8
紅月,88100,93710,0,0,
鳥羽樂奈,47400,2524302,9941,41672,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42200,3772799,5822,40226,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,42000,3371762,21959,146254,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1097874,2362,5303,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32900,833462,5331,10080,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28200,908660,5115,6524,https://www.youtube.com/watch?v=xk_pzNGd6UQ
虛擬熊頭,25100,206203,11125,44858,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,24900,815382,4324,10484,https://www.youtube.com/watch?v=CzgeEcgpkKo
喵太,22100,544918,1932,2079,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19300,1209764,839,1863,https://www.youtube.com/watch?v=DQGn2FNLBfQ
Naya,18600,4651281,819,3487,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13700,113842,950,2971,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,13400,299930,6313,11770,https://www.youtube.com/watch?v=VjepVw3EUHs
灰名,13300,264812,2565,49049,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12800,46376,272,718,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,12000,388930,6457,209984,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11700,434503,3044,6193,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2598682,325,1109,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10800,739164,0,0,
夏玥白夜,10700,162557,0,0,
平平子,10300,115809,4240,8003,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8060,80941,4505,18907,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8040,214892,1177,2242,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7620,142407,1910,2724,https://www.youtube.com/watch?v=kBqyA5J-z2M
風絮,6430,36793,211,524,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5560,117966,693,1713,https://www.youtube.com/watch?v=gG_PLQKUHzQ
魔法!,5540,1734317,322,712,https://www.youtube.com/watch?v=KTId2MKKsuE
いくせん,5290,326565,346,625,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5270,89356,755,892,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5200,290562,391,1327,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5110,45594,942,4850,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,413566,107,152,https://www.youtube.com/watch?v=VSoVd70U28w
綾賢ラピス,4140,44798,537,915,https://www.youtube.com/watch?v=RWYBy3ILpwQ
Lumina,4130,145627,229,586,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4010,94107,713,4175,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,3930,26669,1987,6038,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3880,32422,1141,2681,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3570,31463,1169,6482,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3460,106052,820,900,https://www.youtube.com/watch?v=MXrx3t-TPxw
楠橋詩耶,3410,93250,353,798,https://www.youtube.com/watch?v=r-vY2Sv42yY
須多夜花,3320,29953,3717,9362,https://www.youtube.com/watch?v=1qifa3GwBUY
瀰婭,3300,174444,355,634,https://www.youtube.com/watch?v=8ZLosnFd4oU
Joyce昕,3040,302799,165,215,https://www.youtube.com/watch?v=CtUukRocWLo
明石巴,3030,15459,189,201,https://www.youtube.com/watch?v=s7jUfsNuo6Q
観空部,2990,139660,539,764,https://www.youtube.com/watch?v=FfFvxmfckeo
祈菈‧貝希毛絲,2920,294735,483,1425,https://www.youtube.com/watch?v=aGbpYiunm_8
櫻野露,2740,69563,409,991,https://www.youtube.com/watch?v=BK_zYxszMwo
狐媚娘‧達亞,2580,38655,462,7431,https://www.youtube.com/watch?v=Jlu55-FPoWw
卡滋可可,2520,94259,272,387,https://www.youtube.com/watch?v=Ac-j4M21ZNg
南琳,2510,17454,136,631,https://www.youtube.com/watch?v=35tk-nTWvBE
星形KARAS,2460,372860,246,473,https://www.youtube.com/watch?v=hhm7jVBBhJk
奶茶,2370,3952,109,137,https://www.youtube.com/watch?v=loqB6Naz6X0
撇嘴耳包前滾翻,2340,129508,461,461,https://www.youtube.com/watch?v=RSkJXzyJPqs
櫻坂くりこ,2270,92855,249,561,https://www.youtube.com/watch?v=8r5sKsdytdA
仙貝兔兔,2230,125068,452,1868,https://www.youtube.com/watch?v=BJllOTyOOtU
Shaya,2200,89139,291,645,https://www.youtube.com/watch?v=crdi8psZ2x0
蘭希,2190,304360,264,316,https://www.youtube.com/watch?v=GmFgu0U0x1E
藤本莉子,2160,28670,162,1050,https://www.youtube.com/watch?v=ye1gxryIq0M
墨子,2070,61992,86,167,https://www.youtube.com/watch?v=rxXGMd6L0qc
ウイル,2050,50133,404,1082,https://www.youtube.com/watch?v=hPcGaZaaUfg
艾黎,2040,19710,559,1003,https://www.youtube.com/watch?v=7EszHOpYJSY
喵控,1980,35608,154,722,https://www.youtube.com/watch?v=5Tfkxl18gj0
雨宮夢,1890,41796,189,378,https://www.youtube.com/watch?v=0NR-i7XN2Cc
草莓電波,1880,21660,0,0,
水手緞帶,1830,84343,205,504,https://www.youtube.com/watch?v=QTtPE4dZOXo
希爾艾姆,1810,34583,91,278,https://www.youtube.com/watch?v=I9yWCjFEEHo
小森,1760,11919,721,2791,https://www.youtube.com/watch?v=Ru6_S3uKdS4
蛋塔レイ,1740,64255,28,98,https://www.youtube.com/watch?v=U068KyGhT3U
西園寺兆兆,1720,34509,295,499,https://www.youtube.com/watch?v=xhpb-rxCq20
斜胖,1690,31318,439,1208,https://www.youtube.com/watch?v=nOKQLVhLv6M
紅茶拿鐵,1660,60997,205,205,https://www.youtube.com/watch?v=JsDd2jrdaGc
秋月莉莉卡,1650,8822,1537,5259,https://www.youtube.com/watch?v=dbIYZwzMd40
南心詠,1610,39100,391,653,https://www.youtube.com/watch?v=LHkeW_-G424
希莉亞,1610,48885,503,2365,https://www.youtube.com/watch?v=1uc70H93grw
結月,1570,40893,168,372,https://www.youtube.com/watch?v=2ra-85EQdKU
幽々魅,1540,30550,112,112,https://www.youtube.com/watch?v=-rrTPMdXTuU
凌千歌,1530,38243,240,241,https://www.youtube.com/watch?v=74WoyCLx6II
雙命裂,1510,65613,36,201,https://www.youtube.com/watch?v=g2KBdftbJAg
詠星優宇奈,1470,16228,359,1227,https://www.youtube.com/watch?v=rod82tsBuhM
罐罐,1450,70565,151,343,https://www.youtube.com/watch?v=0a8IgVT_fRU
阿紋,1430,65139,98,166,https://www.youtube.com/watch?v=-vqh1a4Hs0g
莉莉絲‧伊芙莉登,1420,39084,557,9430,https://www.youtube.com/watch?v=4SHhAYnAvNg
神無月ミハル,1400,30546,199,256,https://www.youtube.com/watch?v=0ERigG8mreo
煌煌,1380,64386,0,0,
尤里‧佛瑞斯特,1380,21422,363,625,https://www.youtube.com/watch?v=SkYEiHEl9DM
雨恩,1370,404541,140,252,https://www.youtube.com/watch?v=EivY0nQJTLM
CiCiCi cirycle 的 荒荒荒,1370,80277,102,915,https://www.youtube.com/watch?v=7GgOfQ426eg
鴨鴨山,1350,54622,320,5264,https://www.youtube.com/watch?v=QvYXybjbqt0
天堂島灯粋,1350,20337,425,497,https://www.youtube.com/watch?v=Lq7FppXHekI
阿露比,1350,26465,524,1547,https://www.youtube.com/watch?v=O2Ak1HmxBIs
周默,1330,30720,260,1300,https://www.youtube.com/watch?v=wLujxXL3SEM
森奈リヤ,1300,22445,250,361,https://www.youtube.com/watch?v=QhluRwwKTS4
桐櫻,1300,1421,0,0,
MxM•Mir,1290,40778,105,212,https://www.youtube.com/watch?v=4Gqw2hjsq8Q
喵比,1280,60621,152,292,https://www.youtube.com/watch?v=-xCcKJrnPJc
神夜奈央,1250,30863,124,228,https://www.youtube.com/watch?v=vp-aVQ8KAi4
花原蜜子,1200,14552,214,571,https://www.youtube.com/watch?v=fWGyf2I6qwQ
龍妹,1150,27961,0,0,
黛亞門,1140,3456,0,0,
緋尹夜,1110,73517,105,1590,https://www.youtube.com/watch?v=MjKhQWLQv1U
椎南月白,1110,2546,0,0,
喵尾,1090,14109,0,0,
七海千草,1090,6811,167,198,https://www.youtube.com/watch?v=LgXsSfhctcc
隠岐スダマ,1080,194069,67,179,https://www.youtube.com/watch?v=z8c_p836CdY
草鈴,1080,14290,106,469,https://www.youtube.com/watch?v=H--El1EiY5A
夜見愛夢,1070,9309,304,608,https://www.youtube.com/watch?v=R40glNlJt-Q
紗羅,1070,14148,220,542,https://www.youtube.com/watch?v=jz_5Y0mmVrg
鴨鴨伊比,1050,12254,387,2442,https://www.youtube.com/watch?v=Rz_vvI224nw
冬華凜,1010,19338,216,4107,https://www.youtube.com/watch?v=XdbKm8vK6Gs
蘇菲蕥,957,8057,213,384,https://www.youtube.com/watch?v=6VdY43bL214
鳳梨,935,611011,80,191,https://www.youtube.com/watch?v=kC73F03u2AM
狐火ヨハン,926,7033,437,1903,https://www.youtube.com/watch?v=ZuMqaS10Amc
冬田獺,915,28926,162,704,https://www.youtube.com/watch?v=qeYudnPsX5k
星眷蕾米,872,4986,952,3885,https://www.youtube.com/watch?v=oej0VRXsHjo
佐香エイド,842,7842,124,337,https://www.youtube.com/watch?v=xCvBqpFL10U
可諾莉,828,37413,234,464,https://www.youtube.com/watch?v=3xPrcYzPKac
摸魚企鵝&廢人虎鯨,819,14680,108,267,https://www.youtube.com/watch?v=y0GPZW508vc
Aoi Hinamori,816,7546,345,508,https://www.youtube.com/watch?v=CzTGZFrCprc
如月柚,788,20769,130,464,https://www.youtube.com/watch?v=Dlod1UwuL2I
Kulolo,781,4141,0,0,
欣希亞,767,29594,206,976,https://www.youtube.com/watch?v=-ougMjifYp0
蜜番茄,747,10908,246,464,https://www.youtube.com/watch?v=zN0TXs1fGbs
春卷マキ,727,11567,292,383,https://www.youtube.com/watch?v=srXS1N7dXNk
鱷魚,717,3732,1881,2511,https://www.youtube.com/watch?v=kQh1T9tJajA
佩爾戴斯,705,16483,140,205,https://www.youtube.com/watch?v=hnIrcj1JDDs
猫沢ルル,703,7836,194,518,https://www.youtube.com/watch?v=TBrj-WJUogA
喵朵伊,621,20329,117,289,https://www.youtube.com/watch?v=Xgoa7LoVFo4
