Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253573123,20312,139730,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,316000,17994254,41020,81240,https://www.youtube.com/watch?v=Aub9OExS65o
高雄林小姐,104000,27429484,4795,12519,https://www.youtube.com/watch?v=1fKbpLdgcq4
紅月,88200,93466,0,0,
鳥羽樂奈,47000,2421028,9530,38363,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42000,3732193,6323,39850,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,40700,3217294,21435,144876,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1093069,2325,4818,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32700,820962,5293,10029,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28000,902555,5109,10059,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24700,797946,4428,10384,https://www.youtube.com/watch?v=CzgeEcgpkKo
虛擬熊頭,23700,179181,12401,43053,https://www.youtube.com/watch?v=gGEpLAatY1Q
喵太,22100,538971,1659,1845,https://www.youtube.com/watch?v=NmNBO6QRZOA
空,19200,1205762,836,3930,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4648069,773,3483,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13500,108759,908,2871,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,12900,281385,6173,11231,https://www.youtube.com/watch?v=cT0Qo0VtEK0
灰名,12600,233287,2354,44440,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12300,45489,299,737,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,11800,377673,5932,209049,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11500,417009,2901,6145,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2592605,304,1030,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10700,737874,0,0,
夏玥白夜,10700,162415,0,0,
平平子,10100,111472,4166,7711,https://www.youtube.com/watch?v=DTa5I0_zKIY
星見遙,7810,205811,1204,2237,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7530,140346,1838,2668,https://www.youtube.com/watch?v=kBqyA5J-z2M
十五號,7510,73595,4175,17628,https://www.youtube.com/watch?v=oKBlaZAbjB4
風絮,6410,35689,212,438,https://www.youtube.com/watch?v=xQ457hEIPoY
魔法!,5540,1732098,351,691,https://www.youtube.com/watch?v=6_VOOSxMfDE
TSMATCH火柴,5520,117174,730,1710,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5270,325608,379,599,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5240,87414,753,889,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5180,289269,444,1322,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5070,43962,1012,4815,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,413353,88,150,https://www.youtube.com/watch?v=Qk2YH94MVmk
綾賢ラピス,4130,44634,664,987,https://www.youtube.com/watch?v=yFq-6ZQHaU8
Lumina,4120,145318,227,572,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,3960,85852,896,3936,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,3880,25940,1963,5977,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3830,30792,1235,2645,https://www.youtube.com/watch?v=_UVYABIairY
蝦拉拉,3450,104795,740,859,https://www.youtube.com/watch?v=Ldr5LhTs4u0
楠橋詩耶,3370,92273,354,795,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3200,172612,322,524,https://www.youtube.com/watch?v=vvRqDq_jnKc
Joyce昕,3040,303893,158,215,https://www.youtube.com/watch?v=CtUukRocWLo
明石巴,3030,15453,184,199,https://www.youtube.com/watch?v=s7jUfsNuo6Q
観空部,2980,139246,601,765,https://www.youtube.com/watch?v=FfFvxmfckeo
祈菈‧貝希毛絲,2840,292945,912,1098,https://www.youtube.com/watch?v=aGbpYiunm_8
櫻野露,2650,68247,398,986,https://www.youtube.com/watch?v=BK_zYxszMwo
卡滋可可,2510,93584,235,379,https://www.youtube.com/watch?v=Ac-j4M21ZNg
南琳,2500,16868,131,631,https://www.youtube.com/watch?v=35tk-nTWvBE
星形KARAS,2440,372098,213,458,https://www.youtube.com/watch?v=hhm7jVBBhJk
奶茶,2360,3926,106,136,https://www.youtube.com/watch?v=loqB6Naz6X0
撇嘴耳包前滾翻,2330,129165,565,706,https://www.youtube.com/watch?v=YrZJ6iC0QX4
櫻坂くりこ,2260,92048,235,399,https://www.youtube.com/watch?v=9CoKmd8M18Y
仙貝兔兔,2220,120958,382,1407,https://www.youtube.com/watch?v=ZEiRbdVzFVM
蘭希,2180,303606,307,430,https://www.youtube.com/watch?v=rCYnwHMAzJQ
藤本莉子,2150,28114,228,960,https://www.youtube.com/watch?v=ye1gxryIq0M
Shaya,2140,87845,285,644,https://www.youtube.com/watch?v=crdi8psZ2x0
墨子,2070,61911,81,155,https://www.youtube.com/watch?v=rxXGMd6L0qc
ウイル,1970,48519,393,1055,https://www.youtube.com/watch?v=hPcGaZaaUfg
喵控,1960,34748,148,556,https://www.youtube.com/watch?v=H39mhx40Y1Q
雨宮夢,1890,41663,189,362,https://www.youtube.com/watch?v=0NR-i7XN2Cc
草莓電波,1870,21614,1989,1989,https://www.youtube.com/watch?v=E81d7iSEjcA
狐媚娘‧達亞,1840,37343,414,7007,https://www.youtube.com/watch?v=Jlu55-FPoWw
水手緞帶,1820,83251,221,748,https://www.youtube.com/watch?v=wPSY6AM7X84
希爾艾姆,1810,34371,102,274,https://www.youtube.com/watch?v=I9yWCjFEEHo
艾黎,1770,17110,447,996,https://www.youtube.com/watch?v=7EszHOpYJSY
蛋塔レイ,1740,64183,34,97,https://www.youtube.com/watch?v=U068KyGhT3U
小森,1720,10974,1251,2774,https://www.youtube.com/watch?v=Ru6_S3uKdS4
西園寺兆兆,1710,34208,295,496,https://www.youtube.com/watch?v=xhpb-rxCq20
紅茶拿鐵,1650,60810,201,201,https://www.youtube.com/watch?v=JsDd2jrdaGc
南心詠,1610,39060,363,647,https://www.youtube.com/watch?v=LHkeW_-G424
斜胖,1610,30167,550,1190,https://www.youtube.com/watch?v=nOKQLVhLv6M
希莉亞,1600,48077,540,2358,https://www.youtube.com/watch?v=1uc70H93grw
結月,1560,40351,143,210,https://www.youtube.com/watch?v=evZtRJ4kHNY
幽々魅,1540,30490,139,176,https://www.youtube.com/watch?v=ZMn6RwrUz44
凌千歌,1530,38190,201,240,https://www.youtube.com/watch?v=74WoyCLx6II
雙命裂,1510,65509,36,199,https://www.youtube.com/watch?v=g2KBdftbJAg
詠星優宇奈,1460,15730,369,1201,https://www.youtube.com/watch?v=rod82tsBuhM
罐罐,1440,70242,149,328,https://www.youtube.com/watch?v=0a8IgVT_fRU
阿紋,1430,64738,101,166,https://www.youtube.com/watch?v=-vqh1a4Hs0g
希靈,1430,18085,778,3766,https://www.youtube.com/watch?v=PG9LMIDbvKY
秋月莉莉卡,1420,5521,2780,4941,https://www.youtube.com/watch?v=dbIYZwzMd40
莉莉絲‧伊芙莉登,1410,37646,860,9256,https://www.youtube.com/watch?v=4SHhAYnAvNg
煌煌,1380,64127,0,0,
