VTuber ID,View Count,Title,Publish Time,URL,Thumbnail URL
13a4e83f2bbc4d18bb27520a4dceef72,1161917,"真的是世界冠軍嗎？ Ft.Bebe, 咪咪蛋  #vtuber #samoago #lol #leagueoflegends",2026-02-01T07:30:32Z,https://www.youtube.com/watch?v=jjJOofUnrV4,https://i.ytimg.com/vi/jjJOofUnrV4/mqdefault.jpg
182da09d8d454f37a52ec546cbb35e39,604693,你能在十秒內找出五個麥麥嗎😎,2026-01-22T09:06:56Z,https://www.youtube.com/watch?v=_Qe6p2A-WNE,https://i.ytimg.com/vi/_Qe6p2A-WNE/mqdefault.jpg
1c5619a4ece046dd8ba68ed343489ca3,576301,【中國人的爸爸是→台灣❗】沒有台獨，只有共獨～「習近平是我兒子🥵🥵」,2026-01-31T10:23:39Z,https://www.youtube.com/watch?v=FyWve5SUzJU,https://i.ytimg.com/vi/FyWve5SUzJU/mqdefault.jpg
13a4e83f2bbc4d18bb27520a4dceef72,461285,有那麼難嗎？ Ft. 咖薩 老伶 Ev913 #samoago #vtuber #lol,2026-01-27T12:21:49Z,https://www.youtube.com/watch?v=3DapSDKGrHs,https://i.ytimg.com/vi/3DapSDKGrHs/mqdefault.jpg
13a4e83f2bbc4d18bb27520a4dceef72,427054,LOL圈兩顆震撼彈 Ft. Ev913  #samoago #vtuber #leagueoflegends #lol,2026-02-05T08:28:52Z,https://www.youtube.com/watch?v=_YOlBG2FPtI,https://i.ytimg.com/vi/_YOlBG2FPtI/mqdefault.jpg
182da09d8d454f37a52ec546cbb35e39,407158,你能在十秒內找出7個麥麥嗎😎 難度up☝️up☝️,2026-02-09T10:26:03Z,https://www.youtube.com/watch?v=QZxtJNWCuQU,https://i.ytimg.com/vi/QZxtJNWCuQU/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,384088,Vtuber公開真實年齡？！ #台v #vtuber #真理果,2026-01-22T09:30:12Z,https://www.youtube.com/watch?v=JHuIaqre-Yo,https://i.ytimg.com/vi/JHuIaqre-Yo/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,376397,剛出道台差點被變不見#shorts,2026-02-10T12:01:03Z,https://www.youtube.com/watch?v=WRqMoYxNPRc,https://i.ytimg.com/vi/WRqMoYxNPRc/mqdefault.jpg
8195d69546e3466c95f9d35ccb7c6c35,369271,【Shorts】聽說連說兩次 ROUGH 很難【紫羅傘雨夜】,2026-01-28T11:43:07Z,https://www.youtube.com/watch?v=4SoHYXccxVo,https://i.ytimg.com/vi/4SoHYXccxVo/mqdefault.jpg
13a4e83f2bbc4d18bb27520a4dceef72,338148,"治癒是這樣用的 Ft. Bebe, Nestea, 咪咪蛋  #samoago #vtuber #lol #leagueoflegends",2026-02-03T07:52:28Z,https://www.youtube.com/watch?v=ZgabkYbjW9U,https://i.ytimg.com/vi/ZgabkYbjW9U/mqdefault.jpg
f42c6f5877f14a38aef3f3b515769149,337113,壞孩子也是不死之身？ 不死身ごっこ Ft.初音ミク - ピノキオピー ダンス #台v #vtuber #dance #vocaloid #mmd #ボカロ,2026-02-05T16:52:05Z,https://www.youtube.com/watch?v=3hTitG1AhQg,https://i.ytimg.com/vi/3hTitG1AhQg/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,321679,Vtuber哥哥瘋狂嘲笑妹妹的體重… #vtuber #台v #真理果,2026-02-10T09:30:33Z,https://www.youtube.com/watch?v=qiO6s_B7tPg,https://i.ytimg.com/vi/qiO6s_B7tPg/mqdefault.jpg
897400f2658a483286ca6acc927006ca,304578,全台語駒沢乃依的男娘配音｜超時空輝耀姬!,2026-02-06T09:26:08Z,https://www.youtube.com/watch?v=aTL6Z3La-S4,https://i.ytimg.com/vi/aTL6Z3La-S4/mqdefault.jpg
897400f2658a483286ca6acc927006ca,295098,聲優都怪物?!駒沢乃依的台語男娘配音🤣超時空輝耀姬!,2026-02-04T09:00:26Z,https://www.youtube.com/watch?v=lu8Sqv10qOw,https://i.ytimg.com/vi/lu8Sqv10qOw/mqdefault.jpg
3f4650e05ceb41008bd16869780b7af1,294841,這首歌你們肯定都聽過！#shorts #short #vtuber #台灣vtuber,2026-01-29T12:30:16Z,https://www.youtube.com/watch?v=B2jqUqA4usU,https://i.ytimg.com/vi/B2jqUqA4usU/mqdefault.jpg
fd6a0236861940389e15ef85b16c6069,287646,【烟花蹦蹦蹦】找異常 ft.羊姊、油條、琉花花 | 日本事故物件監視協会2,2026-01-23T04:00:00Z,https://www.youtube.com/watch?v=jUiuEYFX58Y,https://i.ytimg.com/vi/jUiuEYFX58Y/mqdefault.jpg
78c188fcd01a4ba382fb153ec86a7367,275153,【Shorts】狐言亂語時間【靈嶺不夜狐】,2026-01-25T11:30:13Z,https://www.youtube.com/watch?v=FRvY5jaypn0,https://i.ytimg.com/vi/FRvY5jaypn0/mqdefault.jpg
182da09d8d454f37a52ec546cbb35e39,263116,color mixing trend  🔴➕ ⚪🟰😲❓,2026-01-26T16:44:04Z,https://www.youtube.com/watch?v=L1GyJ1DzabU,https://i.ytimg.com/vi/L1GyJ1DzabU/mqdefault.jpg
1c5619a4ece046dd8ba68ed343489ca3,245850,【中國人為了統一台灣❗】可以犧牲全部台灣人的命，理由很簡單「皇帝習近平~下聖旨必須舔🥵🥵」,2026-02-09T11:04:37Z,https://www.youtube.com/watch?v=QT0UgQ3yovo,https://i.ytimg.com/vi/QT0UgQ3yovo/mqdefault.jpg
abd64c9a64e04fb1b23faa2480c1c106,245574,擬聲詞挑戰🤍,2026-01-22T09:01:12Z,https://www.youtube.com/watch?v=QELkoHbJ4hI,https://i.ytimg.com/vi/QELkoHbJ4hI/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,239895,Vtuber講話突變、觀眾毫無同理心？！ #vtuber #台v #真理果,2026-01-25T09:30:13Z,https://www.youtube.com/watch?v=Ev_5FbOpXsM,https://i.ytimg.com/vi/Ev_5FbOpXsM/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,239619,Vtuber被觀眾問年齡馬上爆氣#shorts,2026-02-07T12:00:06Z,https://www.youtube.com/watch?v=3H_1wWjGmZ8,https://i.ytimg.com/vi/3H_1wWjGmZ8/mqdefault.jpg
