VTuber ID,View Count,Title,Publish Time,URL,Thumbnail URL
d837e8fda137492c9d77882b98ff863a,1141536,哈囉大家好我是滴妹…🤔 #真理果 #vtuber #台v,2026-04-01T09:30:26Z,https://www.youtube.com/watch?v=m14-DLOkqgw,https://i.ytimg.com/vi/m14-DLOkqgw/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,1107601,讓滴妹打給果媽、她會發現嗎？ #真理果 #vtuber #台v,2026-04-07T09:30:04Z,https://www.youtube.com/watch?v=4v9Nuc0vdGo,https://i.ytimg.com/vi/4v9Nuc0vdGo/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,798386,Vtuber做羊毛氈發現自己是笨蛋 #真理果 #台v #vtuber,2026-03-24T09:30:23Z,https://www.youtube.com/watch?v=kGF5UgDDxzw,https://i.ytimg.com/vi/kGF5UgDDxzw/mqdefault.jpg
897400f2658a483286ca6acc927006ca,648117,全台語配音「乙骨憂太」咒術迴戰,2026-04-03T10:36:37Z,https://www.youtube.com/watch?v=2MFxqHgLKZE,https://i.ytimg.com/vi/2MFxqHgLKZE/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,581961,我媽媽的聲音怎麼可能比我年輕啦！..#shorts,2026-03-26T12:17:16Z,https://www.youtube.com/watch?v=xeIColaiXLk,https://i.ytimg.com/vi/xeIColaiXLk/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,566625,Vtuber終於露臉了、竟然是…！ #真理果 #台v #vtuber,2026-03-30T09:30:09Z,https://www.youtube.com/watch?v=WPGaUmGZUkw,https://i.ytimg.com/vi/WPGaUmGZUkw/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,546421,Vtuber媽媽知道女兒被調包嗎？ #真理果 #vtuber #台v,2026-04-09T09:30:19Z,https://www.youtube.com/watch?v=dsvpogKxpRM,https://i.ytimg.com/vi/dsvpogKxpRM/mqdefault.jpg
1c5619a4ece046dd8ba68ed343489ca3,507187,【台灣人說一句→習近平🥵】中國主播立刻被封號⛔...超噁心如果說中國人有言論自由，那一定是最好笑的笑話❗❗,2026-03-23T11:51:43Z,https://www.youtube.com/watch?v=CyofORR7ez0,https://i.ytimg.com/vi/CyofORR7ez0/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,464499,【重大告知】露臉轉型、我不當Vtuber了。※真的不會戴頭套 ✧  真理果Marika,2026-03-29T14:27:37Z,https://www.youtube.com/watch?v=MCLMJJ_puTY,https://i.ytimg.com/vi/MCLMJJ_puTY/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,464141,Vtuber手機反光露出中之人？！ #真理果 #vtuber #台v,2026-03-25T09:30:04Z,https://www.youtube.com/watch?v=8hau7anNPBE,https://i.ytimg.com/vi/8hau7anNPBE/mqdefault.jpg
