VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,324000,19631724,22177,57396,https://www.youtube.com/watch?v=_pZp_fbTyU4,15930,7660,8615,https://www.twitch.tv/videos/1040071329
b126053a1356460ebf85a874a6a55aca,104000,28082668,6188,33196,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
a795a6c9f70d4133907c1c0d2c4c0962,89200,118639,4118,5096,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
512b64ec20174d018540516e9edf2b2f,51700,3518221,5474,25240,https://www.youtube.com/watch?v=gcmet88gDwg,1193,0,0,
5535c9524eb046c38e172ebfa06b302f,51300,5097243,12806,41781,https://www.youtube.com/watch?v=je88PzWoWf8,4788,724,1824,https://www.twitch.tv/videos/1050697582
0bf0ec441dc6489583f7218e02ab6a89,47700,5257295,14630,52633,https://www.youtube.com/watch?v=4asQKXXz-9E,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,40700,1298094,10940,35317,https://www.youtube.com/watch?v=hmEPXPPVe0g,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,38600,1035062,13812,34211,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
5c4241def363418d9b7167d8369d0350,35800,1189031,2846,7380,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
98e3a5838fec4a6caa936ae35485de23,34300,428631,30495,74367,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,32300,1093503,5547,12232,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
a0c39da35d0544e0ae94119c5255635b,31600,1114000,7582,14958,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
c41044006a014ed28107f33221a7de98,31100,1187205,8306,13821,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
e113ace92bbe445385bcc4635a9ca570,27600,495045,10447,18659,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,26200,494188,11443,28174,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
22c8ee785f7446e5978bab336fda92cb,25000,21364,1925,4926,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
d81d1032a43642eca36e82ba9a3c39c5,23300,612776,1753,1983,https://www.youtube.com/watch?v=vFvgAfmMJcE,4070,1712,1712,https://www.twitch.tv/videos/1036869809
e73551cd98ec47388899522353fc89e3,21500,1408343,826,47644,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,21400,281399,113017,212638,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
5c7beefaa54444e3b0443d7abd93c1f7,18500,883407,7274,41432,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
